Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,PredictedSalePrice
1829,30,4,50.0,8635,1,2,3,3,0,4,0,3,2,2,0,2,5,5,1925,1950,3,0,11,13,2,0.0,3,1,0,3,3,3,3,134.0,5,0.0,938.0,1072.0,0,4,1,3,1072,0,0,1072,1.0,0.0,1,0,2,1,3,5,6,0,5,5,1982.0,2,5.0,1184.0,0,4,1,0,0,105,0,0,0,2,4,3,0,8,2009,8,4,218337.19456580025
1830,70,4,57.0,8094,1,0,3,3,0,4,0,17,2,2,0,4,6,6,1915,1950,1,0,7,8,2,0.0,3,4,2,3,3,3,5,0.0,5,0.0,1048.0,1048.0,0,2,1,0,1048,720,0,1768,0.0,0.0,2,0,3,1,3,8,6,0,5,5,1930.0,2,2.0,576.0,0,1,2,0,0,150,0,0,0,2,4,3,0,6,2009,8,4,221257.94051666278
1831,70,4,68.0,9928,1,0,3,3,0,4,0,17,2,2,0,4,7,8,1915,1994,1,0,11,13,2,0.0,3,2,0,3,3,3,5,0.0,5,0.0,672.0,672.0,0,1,1,3,1272,672,0,1944,0.0,0.0,2,0,3,1,3,8,3,0,5,5,1915.0,2,1.0,216.0,3,4,0,24,28,0,0,0,0,2,4,2,400,6,2009,8,4,228940.17540355795
1832,90,4,50.0,3000,1,0,3,0,0,4,0,17,2,2,2,4,5,1,1922,1950,3,0,7,8,2,0.0,3,4,0,3,0,3,5,0.0,5,0.0,1040.0,1040.0,0,4,0,3,1088,1040,0,2128,0.0,0.0,2,0,4,2,3,11,5,0,5,6,1978.5061638868744,3,0.0,0.0,4,5,2,0,56,0,0,0,0,2,4,3,0,9,2009,8,0,144518.25879502227
1833,70,4,57.0,6876,1,2,3,3,0,4,0,9,2,2,0,4,6,5,1927,1950,1,0,8,9,2,0.0,3,4,1,3,0,3,1,522.0,5,0.0,198.0,720.0,0,1,1,3,1146,784,0,1930,1.0,0.0,2,0,4,1,3,8,6,0,5,1,1927.0,2,1.0,316.0,3,4,2,0,0,213,0,0,0,2,2,3,0,8,2009,8,4,226453.63943325123
1834,70,4,70.04995836802664,5775,1,2,1,0,0,0,1,17,1,2,0,4,6,7,1915,2002,1,0,11,13,2,0.0,3,4,0,3,3,3,5,0.0,5,0.0,483.0,483.0,0,0,1,3,741,686,0,1427,0.0,0.0,1,0,3,1,2,7,6,0,5,1,1915.0,2,1.0,379.0,3,4,2,0,24,112,0,0,0,2,4,3,0,2,2009,8,4,208675.84623276605
1835,190,4,41.0,5852,1,2,2,0,0,0,0,17,1,2,1,3,7,5,1902,2000,1,0,7,8,3,188.0,3,1,0,3,0,3,4,169.0,5,0.0,851.0,1020.0,0,4,0,1,978,886,0,1864,0.0,0.0,2,1,6,1,3,9,6,0,5,6,1978.5061638868744,3,0.0,0.0,4,5,0,0,188,102,0,0,0,2,4,3,0,5,2009,8,4,196296.09097867412
1836,50,4,60.0,5160,1,2,3,3,0,0,0,9,2,2,0,0,6,6,1927,1950,1,0,7,8,2,0.0,3,1,0,3,3,3,5,0.0,5,0.0,1204.0,1204.0,0,4,1,0,1204,462,0,1666,0.0,0.0,1,0,3,1,3,4,6,0,5,5,1927.0,2,1.0,384.0,0,4,2,0,0,148,0,0,0,2,4,3,0,8,2009,8,4,202316.44986564643
1837,85,4,86.0,5160,1,0,3,3,0,4,0,9,2,2,0,5,4,6,1923,1950,3,0,7,8,2,0.0,3,2,2,2,0,0,1,749.0,4,63.0,46.0,858.0,0,4,1,3,892,0,0,892,1.0,0.0,1,0,1,1,2,5,3,0,5,6,1978.5061638868744,3,0.0,0.0,4,5,0,0,0,105,0,160,0,2,4,3,0,7,2009,0,0,153634.4576245544
1838,190,4,60.0,10320,1,0,3,0,0,4,0,9,0,2,1,4,6,7,1915,1965,1,0,7,8,2,0.0,3,2,1,3,3,3,4,276.0,0,262.0,160.0,698.0,0,0,1,1,754,649,0,1403,1.0,0.0,1,1,3,1,3,7,6,0,5,5,1915.0,2,1.0,308.0,3,4,2,0,0,288,0,0,0,2,4,3,0,2,2009,8,4,179981.73876423854
1839,20,3,50.0,4280,1,2,0,3,0,4,0,19,2,2,0,2,4,9,1946,2001,1,0,7,8,2,0.0,3,2,1,1,3,3,5,0.0,5,0.0,560.0,560.0,0,0,1,0,704,0,0,704,0.0,1.0,1,0,2,1,1,4,6,0,5,4,1946.0,2,1.0,220.0,3,4,2,0,0,24,0,0,0,2,4,3,0,9,2009,8,4,210180.30990205612
1840,90,3,60.0,10800,1,2,3,3,0,4,0,7,2,2,2,2,5,5,1987,1988,1,0,8,9,2,0.0,3,2,1,2,1,1,2,1200.0,5,0.0,0.0,1200.0,0,4,1,3,1200,0,0,1200,3.0,0.0,3,0,3,1,3,5,6,0,5,6,1978.5061638868744,3,0.0,0.0,4,5,2,120,0,0,0,0,0,2,4,3,0,3,2009,8,2,214934.59299369063
1841,90,3,70.04995836802664,10547,1,2,0,3,0,4,0,7,2,2,2,5,5,5,1978,1978,1,0,8,9,2,0.0,3,4,2,2,1,1,2,1152.0,5,0.0,0.0,1152.0,0,4,1,3,1152,0,0,1152,2.0,0.0,2,0,2,2,3,6,6,0,5,5,1960.0,2,1.0,252.0,3,1,0,0,0,0,0,0,0,2,4,3,0,7,2009,8,4,196055.40827599587
1842,50,3,60.0,9780,1,2,3,3,0,4,0,7,2,2,0,0,5,3,1934,1950,1,0,7,8,2,0.0,3,4,2,3,3,3,5,0.0,5,0.0,585.0,585.0,0,4,0,0,687,425,0,1112,1.0,0.0,2,0,4,1,3,6,6,0,5,5,1934.0,2,1.0,226.0,2,3,0,0,0,0,0,0,0,2,4,3,0,3,2009,8,4,172044.9376261325
1843,20,3,75.0,11625,1,2,3,3,0,4,0,19,2,2,0,2,5,6,1967,1967,3,0,6,6,1,172.0,3,4,1,3,3,3,1,527.0,5,0.0,525.0,1052.0,0,4,1,3,1052,0,0,1052,0.0,0.0,1,1,3,1,3,6,6,1,3,1,1984.0,0,1.0,668.0,3,4,2,0,215,0,0,0,0,2,4,3,0,4,2009,8,0,189304.41068061278
1844,85,3,70.04995836802664,8014,1,2,0,3,0,1,0,19,2,2,0,5,6,5,1978,1978,1,0,8,6,1,23.0,3,4,1,2,3,1,2,456.0,5,0.0,0.0,456.0,0,4,1,3,1034,0,0,1034,0.0,1.0,1,0,3,1,3,5,6,1,1,2,1978.0,0,2.0,504.0,3,4,2,0,0,0,0,0,0,2,4,3,0,6,2009,8,4,216427.47088213195
1845,80,3,88.0,15400,1,2,3,3,0,4,0,19,2,2,0,6,5,5,1961,1961,3,0,6,6,2,0.0,3,4,1,3,1,3,5,0.0,5,0.0,552.0,552.0,0,4,1,3,904,611,259,1774,0.0,0.0,2,0,4,1,3,8,6,1,4,1,1961.0,2,1.0,384.0,3,4,2,290,40,0,0,0,0,2,4,3,0,7,2009,8,4,206555.04698512633
1846,80,3,88.0,15312,1,2,3,3,0,4,0,19,2,2,0,6,6,5,1960,1960,3,0,11,13,1,54.0,3,4,1,3,3,0,1,588.0,5,0.0,550.0,1138.0,0,0,1,3,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,6,1,4,1,1960.0,1,2.0,480.0,3,4,2,0,0,0,0,140,0,2,2,3,0,3,2009,0,4,231189.84899773262
1847,80,3,70.04995836802664,15584,1,2,3,3,0,4,0,4,2,2,0,6,5,5,1956,1956,3,0,11,13,1,366.0,3,4,1,3,3,2,5,0.0,5,0.0,825.0,825.0,0,0,1,3,2071,0,0,2071,0.0,1.0,1,1,4,1,3,9,6,1,4,1,1956.0,2,1.0,336.0,3,4,2,131,28,0,0,0,0,2,4,3,0,10,2009,8,4,245723.59342220705
1848,20,3,70.04995836802664,9000,1,2,3,3,0,0,0,19,2,2,0,2,2,2,1947,1950,1,0,11,13,2,0.0,3,4,3,4,4,4,6,0.0,6,0.0,0.0,0.0,0,1,0,3,660,0,0,660,0.0,0.0,1,0,2,1,1,5,3,0,5,6,1978.5061638868744,3,0.0,0.0,4,5,0,0,0,100,0,0,0,2,4,3,0,6,2009,8,4,106034.22796807694
1849,20,3,70.04995836802664,15635,1,2,0,3,0,1,0,7,2,2,0,2,4,5,1954,1954,1,0,10,12,2,0.0,3,4,1,4,4,4,6,0.0,6,0.0,0.0,0.0,0,4,1,3,1383,0,0,1383,0.0,0.0,1,0,2,1,3,6,4,0,5,1,1980.0,2,2.0,498.0,0,4,2,0,0,90,0,110,0,2,4,3,0,10,2009,8,4,184104.5566949614
1850,20,3,68.0,9571,1,2,3,3,0,4,0,7,2,2,0,2,5,5,1956,1956,3,0,7,8,2,0.0,3,4,1,3,3,3,4,257.0,5,0.0,816.0,1073.0,0,4,1,0,1073,0,0,1073,1.0,0.0,1,0,2,1,3,5,6,0,5,1,1956.0,2,1.0,340.0,3,4,2,0,0,0,0,0,0,2,0,3,0,2,2009,8,4,190093.7594556082
1851,60,3,50.0,9350,1,2,3,0,0,4,0,7,2,2,0,4,6,7,1946,1950,3,0,7,8,2,0.0,3,4,1,3,3,3,1,342.0,5,0.0,405.0,747.0,0,0,1,3,892,747,0,1639,0.0,0.0,1,1,3,1,2,6,6,1,2,5,1946.0,2,1.0,240.0,3,4,2,0,50,0,0,0,0,2,4,3,0,7,2009,8,4,236805.24455101392
1852,20,3,62.0,7440,1,2,3,3,0,4,0,7,2,2,0,2,5,6,1954,1954,1,0,11,13,2,0.0,3,4,1,2,3,3,1,173.0,5,0.0,916.0,1089.0,1,4,1,3,1089,0,0,1089,1.0,0.0,1,0,3,1,3,5,6,1,2,5,1954.0,1,1.0,252.0,3,4,1,328,0,0,0,0,0,2,2,3,0,9,2009,8,4,208695.54835485388
1853,120,3,42.0,4235,1,2,3,3,0,4,0,7,2,2,4,2,5,5,1984,1984,1,0,6,6,1,149.0,2,4,1,2,3,2,2,552.0,0,393.0,104.0,1049.0,0,4,1,3,1049,0,0,1049,1.0,0.0,2,0,2,1,2,5,6,0,5,1,1984.0,0,1.0,266.0,3,4,2,0,105,0,0,0,0,2,4,3,0,2,2009,8,4,207012.57821423048
1854,80,3,74.0,10778,1,2,0,3,0,4,0,20,1,2,0,6,7,6,1990,1991,1,0,6,6,2,0.0,2,4,2,2,3,3,2,460.0,0,286.0,308.0,1054.0,0,2,1,3,1061,0,0,1061,1.0,0.0,1,1,1,1,2,4,6,0,5,1,1990.0,2,2.0,462.0,3,4,2,114,36,0,0,0,0,2,4,3,0,7,2009,8,4,258638.64791139727
1855,80,3,66.0,19255,1,2,0,3,0,4,0,20,2,2,0,6,6,5,1983,1983,1,0,11,13,1,100.0,2,4,1,2,3,0,4,70.0,2,450.0,0.0,520.0,0,2,1,3,1338,0,0,1338,0.0,0.0,1,1,2,1,2,5,3,1,3,1,1983.0,2,2.0,576.0,3,4,2,0,0,0,0,0,0,2,4,2,600,9,2009,8,4,248231.01314620348
1856,60,3,85.0,10560,1,2,3,3,0,0,0,20,2,2,0,4,7,5,1993,1994,1,0,10,12,2,0.0,2,2,2,2,1,3,2,474.0,5,0.0,605.0,1079.0,0,0,1,3,1079,800,0,1879,1.0,0.0,2,1,3,1,2,8,6,1,4,1,1993.0,1,2.0,473.0,3,4,2,400,100,144,0,0,0,2,2,3,0,8,2009,8,4,304515.08252279065
1857,70,3,120.0,26400,1,2,3,0,0,2,0,20,1,2,0,4,5,7,1880,2007,1,0,6,6,2,0.0,2,4,2,4,4,4,6,0.0,6,0.0,0.0,0.0,0,0,1,3,1288,728,0,2016,0.0,0.0,1,0,4,1,3,7,4,1,4,1,1900.0,2,2.0,576.0,3,4,1,0,0,0,0,0,0,2,4,3,0,6,2009,8,4,216341.9314336446
1858,90,3,64.0,7018,1,2,3,3,0,4,0,20,1,2,2,4,5,5,1979,1979,1,0,6,6,2,0.0,3,4,3,4,4,4,6,0.0,6,0.0,0.0,0.0,0,4,1,3,1114,1114,0,2228,0.0,0.0,2,0,6,2,3,8,6,0,5,5,1979.0,2,2.0,720.0,3,4,2,73,0,0,0,0,0,2,4,3,0,6,2009,8,2,214409.56665545655
1859,90,3,64.0,7018,1,2,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,0,6,6,2,0.0,3,4,3,4,4,4,6,0.0,6,0.0,0.0,0.0,0,4,1,3,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,6,0,5,1,1979.0,2,2.0,400.0,3,4,2,0,0,0,0,0,0,2,0,3,0,6,2009,8,2,180023.21563218907
1860,90,3,64.0,7040,1,2,3,3,0,4,0,20,1,2,2,5,5,5,1979,1979,1,0,8,9,1,216.0,3,4,1,2,3,0,2,1094.0,5,0.0,0.0,1094.0,0,4,1,3,1229,0,0,1229,2.0,0.0,0,2,2,2,2,6,6,2,4,5,1979.0,2,2.0,672.0,3,4,2,120,0,0,0,0,0,2,4,3,0,6,2009,8,2,237354.38134909282
1861,90,3,64.0,7007,1,2,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,0,6,6,2,0.0,3,4,3,4,4,4,6,0.0,6,0.0,0.0,0.0,0,4,1,3,1513,0,0,1513,0.0,0.0,2,0,4,2,3,8,6,0,5,1,1979.0,2,2.0,400.0,3,4,2,0,0,0,0,0,0,2,4,3,0,6,2009,8,2,179816.07572359033
1862,90,3,70.04995836802664,11855,1,2,3,3,0,4,0,20,2,2,2,4,7,5,2000,2000,3,0,10,12,1,23.0,3,4,2,0,3,3,2,820.0,5,0.0,348.0,1168.0,0,0,1,3,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,6,2,4,3,2000.0,0,4.0,820.0,3,4,2,312,0,0,0,0,0,2,4,3,0,10,2009,8,4,365429.42822741834
1863,90,3,70.04995836802664,7939,1,2,3,3,0,4,0,20,1,2,2,4,7,5,2000,2000,3,0,10,12,1,23.0,3,4,2,0,3,3,2,820.0,5,0.0,348.0,1168.0,0,0,1,3,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,6,2,4,3,2000.0,0,4.0,820.0,3,4,2,312,0,0,0,0,0,2,4,3,0,10,2009,8,4,364830.0391876614
1864,90,3,70.04995836802664,7976,1,2,3,3,0,4,0,20,1,2,2,4,7,5,2000,2000,3,0,10,12,1,23.0,3,4,2,0,3,3,2,820.0,5,0.0,348.0,1168.0,0,0,1,3,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,6,2,4,3,2000.0,0,4.0,820.0,3,4,2,312,0,0,0,0,0,2,4,3,0,10,2009,8,4,364844.3736433855
1865,20,3,84.0,10933,1,2,3,3,0,4,0,5,2,2,0,2,9,5,2009,2009,3,0,10,12,3,242.0,0,4,2,0,3,1,2,1021.0,5,0.0,534.0,1555.0,0,0,1,3,1680,0,0,1680,1.0,0.0,1,1,1,1,0,8,6,1,2,1,2009.0,0,3.0,1138.0,3,4,2,185,24,0,0,0,0,2,4,3,0,7,2009,6,5,428552.9023407041
1866,20,3,65.0,10816,1,2,0,3,0,4,0,5,2,2,0,2,9,5,2008,2008,1,0,10,12,3,364.0,0,4,2,0,3,1,2,1104.0,5,0.0,616.0,1720.0,0,0,1,3,1720,0,0,1720,1.0,0.0,2,0,3,1,0,8,6,1,2,1,2008.0,1,3.0,846.0,3,4,2,208,104,0,0,0,0,2,4,3,0,11,2009,8,4,429993.7365447348
1867,20,3,71.0,9178,1,2,3,3,0,4,0,5,2,2,0,2,8,5,2008,2008,1,0,10,12,2,0.0,2,4,2,2,3,0,5,0.0,5,0.0,1468.0,1468.0,0,0,1,3,1468,0,0,1468,0.0,0.0,2,0,3,1,2,6,6,1,2,1,2008.0,1,3.0,904.0,3,4,2,192,142,0,0,0,0,2,4,3,0,6,2009,8,4,312142.74291711254
1868,20,3,77.0,11422,1,2,0,3,0,4,0,5,2,2,0,2,8,5,2007,2008,3,0,10,12,3,352.0,2,4,2,0,3,0,2,1359.0,5,0.0,479.0,1838.0,0,0,1,3,1838,0,0,1838,1.0,0.0,2,0,3,1,2,7,6,2,2,1,2007.0,1,2.0,524.0,3,4,2,154,222,0,0,0,0,2,4,3,0,4,2009,8,4,384282.5492070066
1869,20,3,64.0,6762,1,2,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,0,10,12,2,0.0,2,4,2,2,3,0,2,902.0,5,0.0,380.0,1282.0,0,0,1,3,1290,0,0,1290,1.0,0.0,2,0,2,1,2,6,6,1,2,1,2007.0,1,2.0,662.0,3,4,2,168,0,0,0,0,0,2,4,3,0,5,2009,8,4,301156.571735285
1870,20,3,95.0,10324,1,2,0,3,0,0,0,5,2,2,0,2,8,5,2008,2008,1,0,10,12,1,140.0,2,4,2,2,3,0,2,872.0,5,0.0,382.0,1254.0,0,0,1,3,1254,0,0,1254,1.0,0.0,2,0,2,1,2,5,6,0,5,1,2008.0,1,3.0,810.0,3,4,2,168,92,0,0,0,0,2,4,3,0,3,2009,8,4,310307.45067604934
1871,20,3,78.0,11645,1,2,3,3,0,4,0,5,2,2,0,2,8,5,2005,2006,1,0,10,12,3,76.0,2,4,2,0,3,1,2,24.0,5,0.0,1474.0,1498.0,0,0,1,3,1498,0,0,1498,0.0,0.0,2,0,3,1,2,7,6,1,2,1,2005.0,0,3.0,844.0,3,4,2,144,98,0,0,0,0,2,4,3,0,3,2009,8,4,338312.5514871571
1872,60,3,79.0,11646,1,2,0,3,0,4,0,5,2,2,0,4,6,5,2005,2006,1,0,10,12,2,0.0,2,4,2,2,3,0,5,0.0,5,0.0,704.0,704.0,0,0,1,3,704,718,0,1422,0.0,0.0,2,1,3,1,2,7,6,1,2,1,2005.0,0,2.0,440.0,3,4,2,36,28,0,0,0,0,2,4,3,0,7,2009,8,4,269986.9296875098
1873,60,3,70.04995836802664,16698,1,2,0,1,0,1,1,4,2,2,0,4,7,5,1992,1993,1,0,10,12,2,0.0,2,4,2,2,3,0,2,800.0,5,0.0,649.0,1449.0,0,2,1,3,944,815,0,1759,1.0,0.0,2,1,3,1,2,7,6,1,4,1,1992.0,2,2.0,525.0,3,4,2,150,193,0,0,0,0,2,4,3,0,6,2009,8,4,308348.769400229
1874,20,3,65.0,9757,1,2,3,2,0,4,1,5,2,2,0,2,5,7,1994,1994,1,0,10,12,2,0.0,3,2,2,3,3,3,0,755.0,5,0.0,235.0,990.0,0,0,1,3,990,0,0,990,1.0,0.0,1,0,3,1,3,5,6,0,5,1,1995.0,1,1.0,440.0,3,4,2,66,0,0,0,92,0,2,4,3,0,10,2009,8,4,208982.08798618405
1875,20,3,65.0,14753,1,2,1,2,0,4,0,5,4,2,0,2,7,5,1998,1998,1,0,10,12,2,0.0,3,4,2,2,3,2,2,950.0,5,0.0,513.0,1463.0,0,0,1,3,1463,0,0,1463,1.0,0.0,2,0,3,1,3,5,6,0,5,1,1998.0,0,2.0,539.0,3,4,2,0,81,0,0,0,0,2,0,3,0,12,2009,8,4,262743.3682021932
1876,60,3,70.0,8750,1,2,3,3,0,4,0,5,2,2,0,4,6,5,1998,1998,1,0,10,12,1,120.0,3,4,2,2,3,3,2,606.0,5,0.0,322.0,928.0,0,0,1,3,928,844,0,1772,1.0,0.0,2,1,3,1,3,7,6,1,4,1,1998.0,1,2.0,492.0,3,4,2,150,96,0,0,0,0,2,4,3,0,4,2009,8,4,266566.70206220355
1877,20,3,65.0,10739,1,2,0,3,0,4,0,5,2,2,0,2,7,5,2002,2001,1,0,10,12,1,68.0,2,4,2,2,3,3,2,1259.0,5,0.0,172.0,1431.0,0,0,1,3,1444,0,0,1444,1.0,0.0,2,0,3,1,2,6,6,0,5,1,2002.0,1,2.0,577.0,3,4,2,144,40,0,0,0,0,2,4,3,0,4,2009,8,4,291629.89307534555
1878,20,3,75.0,11166,1,2,3,3,0,4,0,5,2,2,0,2,7,5,2001,2001,1,0,10,12,1,180.0,2,4,2,2,3,2,2,24.0,5,0.0,1468.0,1492.0,0,0,1,3,1492,0,0,1492,0.0,0.0,2,0,3,1,2,6,6,1,4,1,2001.0,1,2.0,608.0,3,4,2,0,114,0,0,168,0,2,4,3,0,7,2009,8,3,284748.46314732917
1879,20,3,70.04995836802664,16269,1,2,0,3,0,1,0,5,2,2,0,2,5,5,1978,1978,1,0,7,8,1,76.0,3,4,0,2,3,0,2,625.0,5,0.0,282.0,907.0,0,4,1,3,907,0,0,907,0.0,0.0,1,0,3,1,3,5,6,0,5,1,1978.0,2,1.0,343.0,3,4,2,72,0,0,0,0,0,2,2,3,0,7,2009,8,4,196761.84012615425
1880,20,3,76.0,6950,1,2,0,3,0,4,0,5,2,2,0,2,5,7,1979,1979,1,0,6,6,1,40.0,3,4,1,3,3,3,0,710.0,1,72.0,132.0,914.0,0,4,1,3,914,0,0,914,1.0,0.0,1,0,2,1,3,5,6,0,5,1,1979.0,2,2.0,444.0,3,4,2,0,0,0,0,0,0,2,4,3,0,10,2009,8,4,201357.4896475824
1881,20,3,90.0,11664,1,2,3,3,0,0,0,5,2,2,0,2,7,5,2002,2002,3,0,10,12,2,0.0,2,4,2,2,3,0,2,1234.0,5,0.0,335.0,1569.0,0,0,1,3,1611,0,0,1611,1.0,0.0,2,0,3,1,2,6,6,0,5,1,2002.0,1,3.0,1231.0,3,4,2,262,93,0,0,0,0,2,4,3,0,9,2009,8,4,320793.50904842466
1882,60,3,70.04995836802664,12334,1,2,0,3,0,4,0,5,2,2,0,4,8,5,2003,2003,1,0,10,12,1,198.0,2,4,2,2,3,0,5,0.0,5,0.0,1068.0,1068.0,0,0,1,3,1068,1116,0,2184,0.0,0.0,2,1,4,1,2,8,6,1,2,3,2003.0,1,2.0,570.0,3,4,2,192,132,0,0,0,0,2,4,3,0,6,2009,8,4,334880.7966150169
1883,60,3,70.0,8749,1,2,3,3,0,4,0,5,2,2,0,4,7,5,2002,2002,1,0,10,12,4,103.68526170798899,2,4,2,2,3,3,5,0.0,5,0.0,840.0,840.0,0,0,1,3,840,885,0,1725,0.0,0.0,2,1,3,1,2,6,6,0,5,1,2002.0,1,2.0,550.0,3,4,2,0,48,0,0,0,0,2,4,3,0,11,2009,8,4,280212.0279203984
1884,60,3,70.04995836802664,11250,1,2,3,3,0,0,0,5,2,2,0,4,7,5,2001,2001,1,0,10,12,2,0.0,2,4,2,2,3,3,5,0.0,5,0.0,944.0,944.0,0,0,1,3,944,926,0,1870,0.0,0.0,2,1,3,1,2,6,6,0,5,1,2001.0,1,2.0,608.0,3,4,2,256,43,0,0,0,0,2,4,3,0,5,2009,8,4,282380.69801794575
1885,20,3,90.0,15750,1,2,3,3,0,3,0,5,1,2,0,2,8,5,1999,2000,1,0,10,12,1,260.0,2,4,2,2,3,1,2,1246.0,5,0.0,216.0,1462.0,0,0,1,3,1513,0,0,1513,1.0,0.0,2,0,2,1,2,5,6,1,4,1,1999.0,0,2.0,521.0,3,4,2,135,34,0,0,0,0,2,4,3,0,6,2009,8,4,318571.7250392607
1886,20,3,70.04995836802664,12782,1,2,3,3,0,4,0,5,2,2,0,2,8,5,2002,2003,3,0,6,6,1,164.0,2,4,2,0,3,1,2,1360.0,5,0.0,462.0,1822.0,0,0,1,3,1828,0,0,1828,1.0,0.0,2,0,3,1,2,7,6,1,2,1,2002.0,0,2.0,523.0,3,4,2,194,144,0,0,0,0,2,4,3,0,6,2009,8,4,362474.04771107435
1887,20,3,70.0,8750,1,2,3,3,0,4,0,5,2,2,0,2,7,5,1997,1998,1,0,10,12,1,209.0,2,4,2,2,3,0,2,1111.0,5,0.0,306.0,1417.0,0,0,1,3,1417,0,0,1417,1.0,0.0,2,0,3,1,2,7,6,1,4,1,1997.0,2,2.0,511.0,3,4,2,60,0,0,0,117,0,2,4,3,0,8,2009,8,4,310338.79198523844
1888,20,3,85.0,10200,1,2,3,3,0,4,0,5,2,2,0,2,8,5,2007,2007,1,0,10,12,1,180.0,2,4,2,2,3,0,2,1478.0,5,0.0,100.0,1578.0,0,0,1,3,1602,0,0,1602,1.0,0.0,2,0,3,1,2,7,6,1,2,1,2007.0,1,3.0,810.0,3,4,2,0,48,0,0,195,0,2,4,3,0,1,2009,8,4,348795.6260383767
1889,60,3,85.0,11069,1,2,3,3,0,0,0,5,2,2,0,4,6,5,2007,2007,1,0,10,12,2,0.0,2,4,2,2,3,3,5,0.0,5,0.0,608.0,608.0,0,0,1,3,608,788,0,1396,0.0,0.0,2,1,3,1,2,6,6,1,2,3,2007.0,0,2.0,440.0,3,4,2,100,36,0,0,0,0,2,4,3,0,7,2009,8,4,253089.6588364332
1890,20,3,80.0,10682,1,2,3,3,0,4,0,7,2,2,0,2,4,6,1960,1971,1,0,6,6,2,0.0,3,4,1,3,3,3,2,399.0,5,0.0,615.0,1014.0,0,4,1,3,1149,0,0,1149,1.0,0.0,1,0,3,1,3,7,2,0,5,0,1968.0,0,1.0,544.0,3,4,2,0,240,0,0,0,0,2,2,3,0,7,2009,8,4,169028.09173827618
1891,180,4,35.0,3675,1,2,3,3,0,4,0,7,2,2,4,5,6,5,2005,2006,1,0,10,12,1,80.0,3,4,5,2,3,1,2,547.0,5,0.0,0.0,547.0,0,2,1,3,1072,0,0,1072,1.0,0.0,1,0,2,1,3,5,6,0,5,2,2005.0,0,2.0,525.0,3,4,2,0,28,0,0,0,0,2,4,3,0,4,2009,8,4,211135.83913955605
1892,20,3,64.0,6410,1,2,3,1,0,4,1,7,2,2,0,2,4,5,1959,1959,1,0,0,0,2,0.0,3,4,1,3,3,3,3,332.0,4,243.0,301.0,876.0,0,4,1,0,876,0,0,876,0.0,0.0,1,0,3,1,3,5,6,0,5,5,1959.0,2,1.0,320.0,3,4,2,0,0,0,0,0,0,2,2,3,0,3,2009,8,4,165489.54769409308
1893,20,3,70.0,11767,1,2,3,3,0,4,0,7,2,2,0,2,5,5,1950,1950,1,0,7,8,2,0.0,3,4,1,1,3,2,4,1078.0,5,0.0,0.0,1078.0,0,4,1,0,1368,0,0,1368,1.0,0.0,1,0,3,1,3,6,2,0,5,1,1950.0,1,1.0,195.0,3,4,2,0,41,211,0,0,0,2,4,2,900,6,2009,8,4,210293.11371126026
1894,90,3,65.0,10926,1,2,3,3,0,4,0,7,2,2,2,2,5,5,1959,1959,3,0,10,12,1,74.0,3,4,1,3,3,3,5,0.0,5,0.0,1678.0,1678.0,0,4,1,3,1678,0,0,1678,0.0,0.0,2,0,6,2,3,10,6,0,5,6,1978.5061638868744,3,0.0,0.0,4,5,2,0,0,0,0,0,0,2,4,3,0,8,2009,8,4,186039.97948981286
1895,20,3,70.0,11767,1,2,3,3,0,4,0,7,2,2,0,2,5,5,1956,1956,3,0,6,6,1,259.0,3,4,1,3,3,3,4,546.0,5,0.0,604.0,1150.0,0,0,1,3,1560,0,0,1560,0.0,0.0,1,0,2,1,3,7,2,1,4,1,1956.0,2,1.0,313.0,3,4,2,0,0,0,0,0,0,2,4,3,0,5,2009,8,4,212640.9800423435
